key_bom	key_omdb	key_wiki
	o14476	w4010
	o6661	w6518
	o10758	w4645
b7689	o1395	w23035
	o9366	w42507
	o10325	w37379
	o10351	w15684
b11277	o21266	w34928
b13776	o18791	w22270
	o14617	w10758
	o11007	w27194
	o1074	w14641
 myself and irene"	b8094	o10624
b6741	o8865	w20421
	o15905	w18005
	o4504	w8501
	o20114	w5927
	o10071	w2086
	o19485	w4859
	o113	w18762
	o5880	w39669
	o5328	w10729
b14317	o9008	w30097
	o17671	w29832
	o18288	w35772
	o4524	w37680
	o16894	w11352
	o14336	w31762
	o12050	w10581
	o12256	w22945
	o13040	w22421
	o19403	w27246
	o17892	w32839
	o18058	w1452
	o9167	w23150
b16739	o22917	w43030
	o15541	w17086
	o19309	w10073
	o7963	w13986
	o1093	w17778
	o8467	w3469
	o15377	w27815
	o8616	w26657
b7581	o5106	w22810
	o2077	w25937
	o17664	w20809
b8612	o18230	w26259
	o15170	w31264
	o22798	w34583
	o19184	w17822
	o6077	w14548
	o4806	w37889
	o6846	w28969
	o6836	w40543
	o2662	w859
	o17545	w7951
b330	o963	w15353
	o5551	w36646
b5503	o15762	w16419
	o5261	w29812
	o6962	w40563
b9362	o6443	w28471
	o19205	w34366
	o19443	w36005
b8640	o8379	w26306
	o7056	w13313
	o2438	w4597
	o21965	w32955
	o13663	w4539
	o16353	w2995
	o17879	w22206
	o9873	w2681
	o5288	w1417
b10536	o20321	w32390
	o879	w16669
	o10111	w27560
	o12533	w30694
	o1488	w17714
	o4646	w29078
	o1646	w11354
b6235	o15775	w18995
	o15591	w34471
	o7873	w2272
	o7151	w27880
	o19152	w6181
b13001	o3512	w12070
	o11231	w29470
	o6779	w12884
	o2249	w7938
b12835	o1884	w9406
	o8121	w37533
b16427	o7567	w41730
	o15819	w34298
	o15475	w39033
b14102	o22030	w27530
	o12342	w7295
	o18486	w3633
b13526	o2342	w19290
b8633	o9717	w26295
	o10405	w42590
	o6019	w2695
	o19099	w25008
b5496	o3142	w16379
	o14246	w13461
	o400	w20403
	o7064	w28102
	o2059	w20511
b386	o2208	w23284
	o11572	w1600
	o12249	w21476
b8130	o16535	w24646
b11817	o13788	w36641
	o22224	w27172
	o3777	w19463
	o9106	w13261
	o1500	w3076
	o8287	w11968
	o4680	w7674
	o2119	w36543
	o4541	w3603
	o14831	w21229
	o16134	w13775
b14691	o1275	w35578
	o71	w13155
	o22104	w10937
	o22843	w15729
	o16889	w10893
	o21521	w41932
	o9032	w40691
	o13517	w20192
	o14755	w30490
	o1905	w31304
	o17004	w26497
	o2800	w16587
b7484	o13735	w22418
	o20500	w6868
	o15161	w29244
	o1183	w31575
	o8646	w41069
	o1234	w10135
	o18455	w1434
	o17816	w29659
	o15933	w28848
	o825	w28983
b2627	o1020	w6859
b7	o19802	w30771
	o16265	w13068
	o22642	w7608
	o9697	w21043
	o15318	w12827
	o17203	w6266
	o13752	w27593
	o14166	w41994
	o21828	w4028
	o6586	w5061
b285	o5277	w8796
	o8468	w3673
	o4697	w13436
	o22506	w7105
	o8792	w2660
b12135	o13589	w37573
	o20778	w36102
	o22113	w17074
	o17710	w761
	o1956	w13514
	o18249	w29277
	o16147	w16967
	o3089	w24024
	o13608	w22080
	o18174	w17869
	o4963	w12194
	o22956	w11928
	o606	w16314
	o6523	w6013
	o11653	w2175
	o19573	w20333
	o18823	w34888
b3533	o5228	w10009
	o22032	w27875
	o7762	w22338
	o11848	w11200
	o18453	w1408
	o21310	w39818
	o21062	w11659
	o5877	w38842
	o5911	w1952
	o5990	w8401
	o9108	w13511
	o19425	w8826
	o11670	w7950
b14904	o13626	w39486
	o7099	w6778
b16170	o5268	w40922
	o1780	w13721
	o22503	w4055
	o11620	w42675
	o6413	w19744
	o5925	w19981
	o22362	w6404
	o19729	w14861
	o21035	w35816
	o22119	w19567
	o4258	w3436
	o4923	w32004
	o14051	w42025
	o18204	w22341
	o15948	w34313
	o11879	w16919
	o17217	w13596
 me and dupree"	b16727	o20471
	o11165	w18581
	o8544	w26459
	o747	w1013
	o11287	w2023
	o9886	w5944
	o22892	w38417
	o6875	w12534
	o10310	w35260
b12581	o20379	w5224
b13749	o3952	w21822
	o8037	w24653
	o5955	w16688
	o14565	w1667
	o18460	w1421
b13519	o1245	w19248
	o19920	w24949
	o22591	w39975
	o13724	w19424
	o6400	w17259
	o1217	w37383
	o594	w12792
	o8439	w40233
	o21051	w6377
b449	o1312	w30063
	o2512	w15797
b9568	o10030	w29127
b6658	o9968	w20162
	o13347	w34727
	o14262	w16442
	o15380	w27944
	o3101	w39012
	o20756	w30006
	o2986	w38025
b631	o3608	w620
	o12016	w40073
b13426	o10093	w17934
	o12900	w23185
	o12140	w17477
	o22689	w13785
	o19308	w9556
	o20176	w13978
	o17508	w19991
	o9446	w20351
b6938	o13729	w20922
b10800	o11757	w33211
	o178	w31759
	o12484	w23329
	o16158	w19905
	o10612	w21916
	o9834	w323
	o7277	w39548
	o16801	w12282
	o19158	w8692
	o22568	w40988
b2671	o3304	w6981
b13672	o4478	w21470
	o231	w20937
	o17936	w1348
	o14284	w18543
	o13695	w10617
	o11266	w36027
	o22153	w34444
	o12680	w12033
	o2207	w5828
	o11178	w21930
	o18082	w4691
b14066	o4481	w26807
b5990	o6885	w18276
b11735	o11937	w36277
	o10870	w11001
	o19314	w14358
	o6103	w19696
	o11066	w1744
	o18102	w8110
	o11938	w36496
	o17160	w39974
	o5564	w21835
	o13923	w18472
	o11501	w6786
	o12313	w42253
	o6760	w35462
	o13177	w23182
	o4619	w23371
b14353	o22868	w30317
b8468	o3049	w25768
	o10081	w10415
	o14610	w9113
	o8725	w5881
	o11968	w14781
	o1889	w15698
	o22251	w21090
	o17049	w34818
	o21827	w3602
	o16437	w13377
	o3600	w32577
b950	o22225	w1548
	o13474	w7496
	o20836	w31950
	o2520	w17693
b8734	o10017	w26662
	o15	w3448
	o12457	w17421
	o9666	w14298
	o8451	w25334
b4435	o11687	w12699
	o16402	w9437
	o20047	w106
	o17149	w39139
	o15411	w35601
b14015	o12596	w25739
	o13941	w23902
	o44	w6856
	o11890	w20198
	o15940	w31944
	o9350	w39938
	o17753	w15233
	o149	w25663
	o4381	w41961
	o12944	w27077
	o11430	w28024
	o18030	w42184
	o4380	w40461
	o4312	w31738
	o16048	w39845
	o17390	w25636
	o15854	w40963
b1999	o4395	w4672
	o14733	w27998
	o4679	w7582
	o14404	w23878
	o6481	w10651
	o5756	w28057
	o13701	w11452
	o12739	w31521
	o11366	w41284
	o21321	w7572
b1970	o10962	w4575
	o15612	w13225
	o3940	w14541
	o11763	w34749
	o22426	w23102
b2379	o6655	w6015
b6254	o7994	w19026
	o8773	w25872
	o8846	w18006
	o15102	w9031
b1199	o2417	w2101
b8482	o19926	w25841
b1485	o308	w2974
	o19534	w14056
b16085	o22057	w40678
	o5703	w18636
	o10694	w30110
	o16026	w34651
	o7321	w13181
	o13986	w35448
	o22996	w24094
b301	o5024	w12406
b3207	o1032	w8852
	o13903	w13209
b2755	o46	w7274
b11811	o3491	w36582
	o16639	w2089
b3781	o13489	w10881
	o17527	w32873
	o8854	w18946
	o2261	w13287
	o12636	w42934
	o20541	w16642
	o2819	w17456
	o22813	w36272
	o20803	w10504
b11299	o3480	w34995
b12156	o5434	w37656
	o15032	w35361
	o8642	w40704
	o20961	w16676
	o8171	w40581
	o12755	w34307
	o14532	w8458
	o19614	w26332
	o16609	w34547
	o9356	w41323
	o19834	w4825
	o5300	w4001
b13408	o20411	w17557
	o3998	w40180
	o9154	w21187
	o13605	w21352
	o20983	w20446
	o16016	w29072
b4008	o20155	w6245
	o10671	w37706
	o6671	w10126
	o12198	w34143
	o6150	w27250
b2859	o16110	w7568
	o5617	w3624
	o4667	w3050
	o8177	w38097
	o4282	w17304
b15199	o10382	w37997
	o5749	w26532
b9570	o1417	w29132
	o9388	w1855
	o17596	w10462
	o17410	w35969
	o15587	w34014
b1708	o3116	w3656
	o2435	w4112
b8645	o21940	w26313
	o12364	w4017
	o419	w24302
	o6558	w23946
b2237	o3293	w5523
	o1554	w17486
	o21812	w2016
	o2713	w37884
	o6336	w1467
	o22171	w15404
	o22284	w36443
	o4834	w4443
b383	o9842	w22771
b8439	o1403	w25684
b5592	o10994	w16730
	o7418	w2410
	o20339	w34719
	o8225	w3481
	o6604	w26205
	o1710	w38358
	o4243	w42492
b12002	o5250	w37187
	o15888	w37679
	o7734	w13378
	o16982	w24624
	o2446	w6030
	o1857	w32894
	o15229	w30448
	o17174	w41971
	o16014	w28582
	o6197	w33064
	o21079	w15713
	o4215	w39614
	o7197	w1656
	o12360	w1991
	o1567	w21651
	o20307	w30707
	o18104	w8163
	o5535	w25198
	o6210	w34662
	o14411	w27829
	o17611	w16576
	o17874	w19229
	o17914	w39910
	o410	w22484
	o22839	w14847
	o6096	w18664
	o17328	w38392
	o14492	w11523
	o12318	w38182
	o7810	w34684
	o10163	w41780
	o8582	w35870
b11083	o3896	w34224
	o3212	w38615
	o17519	w25700
	o7938	w10304
	o4867	w16163
	o12599	w26926
	o1532	w11361
	o11292	w6105
	o3209	w34312
b2653	o18092	w6925
b9209	o9723	w28027
	o4595	w22409
	o10177	w681
	o9656	w12093
b3706	o11679	w10598
b4109	o19863	w11708
	o7779	w26547
	o14867	w38000
b5417	o20539	w16180
	o4283	w17623
b12742	o3933	w7980
	o15103	w9138
	o11967	w14462
	o21085	w16575
	o3100	w38665
	o10215	w10640
	o6909	w29525
	o21188	w2674
	o4967	w14421
	o18874	w42732
	o22875	w33014
	o12605	w35739
	o19703	w37841
	o12146	w19110
	o17942	w5092
	o20495	w5291
	o4877	w18726
	o15510	w5490
	o5658	w10905
	o10599	w17625
	o4561	w12610
	o20113	w5849
	o10035	w30086
	o9450	w20857
	o1817	w21978
b5649	o11700	w16961
	o343	w8381
	o16967	w21655
b2764	o20126	w7299
	o13807	w18348
b132	o16322	w215
b14445	o13623	w31440
	o7147	w26005
	o7713	w6219
	o3225	w288
	o11768	w36086
	o7588	w33096
	o13227	w39655
b11852	o21273	w36732
	o1720	w42526
 thou art loosed"	b16598	o22069
	o4821	w25869
	o19362	w4498
	o18677	w30158
b1112	o3014	w1833
	o9927	w11296
	o11	w3208
	o4256	w2590
	o18124	w10305
	o22645	w7684
	o15282	w2804
b11345	o4318	w35168
	o8535	w23440
b15143	o11796	w42719
	o17130	w40546
	o16928	w16034
	o17648	w1318
	o7369	w9380
b12320	o19979	w1711
	o12375	w5539
b13957	o9004	w24601
	o19094	w23403
	o19500	w7899
	o20171	w13008
b6275	o9686	w19086
	o11325	w29333
	o16978	w23510
	o847	w35099
	o22835	w9403
	o9498	w36290
	o13754	w27922
b8474	o1159	w25791
	o4345	w14542
	o1880	w2956
	o760	w7365
	o2708	w33050
	o12132	w17077
b8459	o13744	w25740
	o22165	w12205
	o22628	w5452
	o2777	w5014
	o22779	w30833
	o15204	w13111
	o11533	w7986
	o12899	w22048
	o5642	w6855
b8431	o3819	w25654
	o13263	w7601
	o18733	w36870
	o20141	w8969
	o15549	w19685
	o3282	w3927
	o21755	w21832
b10843	o3470	w33488
	o14811	w8553
b1432	o11827	w2755
	o22325	w41346
	o22972	w17627
b2355	o1017	w5972
	o19457	w14576
b8217	o5382	w24910
	o22433	w24388
b2301	o9622	w5745
	o924	w39131
	o17299	w20611
	o1912	w37314
	o9122	w15433
	o14276	w17413
	o21133	w37560
	o8246	w18339
	o19811	w14974
	o17104	w23995
	o5845	w27270
b14242	o3964	w29209
	o19486	w4985
b10553	o9740	w32435
	o4975	w22686
b6124	o22976	w18683
	o2223	w2074
	o6494	w40860
	o21019	w31203
b12722	o8421	w7774
b5744	o19880	w17285
	o21357	w9299
b10841	o21969	w33483
	o10238	w15865
	o15205	w13120
	o13131	w8762
	o14042	w36024
	o14877	w39130
	o7331	w17907
	o21152	w42471
	o17025	w30634
	o3938	w12799
b3143	o16394	w8601
b12731	o3510	w7864
	o4001	w40464
	o20740	w24931
	o8618	w30175
	o10485	w9472
b16311	o16765	w41394
	o19743	w26733
	o11878	w16899
	o16593	w31479
	o14198	w4910
	o7220	w13069
b12569	o18306	w5122
	o4365	w38636
	o8397	w30279
b12100	o3920	w37456
	o8021	w21877
	o17726	w6098
	o1856	w32593
b13069	o3939	w12943
b14726	o22880	w36330
	o17091	w15991
	o12971	w5623
	o11046	w42186
	o22229	w5839
	o3593	w272
	o15142	w19653
	o14283	w18516
	o22722	w20309
	o18307	w5886
	o6049	w9508
	o2027	w11006
	o14721	w26208
	o6698	w18102
	o12371	w4978
	o21069	w12916
	o1178	w30385
	o13196	w31322
	o17718	w3086
	o12610	w40568
	o2590	w28060
	o12789	w41740
	o13914	w15459
	o4332	w3795
	o40	w5880
	o22174	w21386
	o22607	w917
b2336	o2012	w5888
b13089	o3195	w13240
b15516	o2726	w39177
	o19498	w7811
	o3439	w27698
b5311	o3739	w15819
	o13936	w22826
	o15618	w18360
	o21800	w435
	o22856	w23661
	o17071	w6475
	o6580	w37536
	o11852	w11802
	o12719	w25325
	o21244	w29321
	o19478	w4157
	o598	w13884
	o18203	w22253
	o10748	w1119
	o5908	w38635
	o207	w36287
	o9277	w37109
	o47	w7463
b14743	o2162	w36647
	o14559	w478
	o17099	w21781
	o1813	w20384
	o12546	w33298
	o11983	w21381
	o5206	w38494
	o1034	w9090
	o20851	w41647
	o22897	w38956
b3411	o16407	w9623
	o4636	w25309
	o3437	w27807
	o14432	w38323
b13423	o10091	w17787
	o14018	w18540
	o22249	w20142
b4511	o9660	w12971
	o12952	w933
	o19639	w30008
	o815	w26887
	o2036	w13668
	o12728	w29364
	o18974	w33061
	o1618	w34894
	o17024	w30497
	o13232	w40662
	o6048	w9130
	o12470	w19618
	o13594	w5482
b8575	o2078	w26087
	o4466	w6967
	o4321	w37216
	o14088	w13179
	o2182	w40262
b5715	o18932	w17194
	o20251	w23580
b12628	o5165	w5990
	o2281	w21063
	o13304	w18355
	o13143	w12549
	o21099	w21051
	o14452	w41676
	o16975	w23037
	o4621	w23373
	o12744	w31943
b13706	o2345	w21588
	o12421	w13178
	o15070	w43101
	o3619	w1655
	o280	w39535
	o12671	w10895
	o22714	w19030
	o14644	w16036
	o21499	w23666
b13150	o6807	w28533
	o8523	w21258
b5235	o9674	w15492
	o13191	w29128
	o9112	w14203
b13626	o21753	w20888
	o20738	w24921
	o18212	w23658
	o16873	w7746
	o423	w24763
	o4703	w15808
	o4675	w6224
	o17413	w36742
	o18594	w19645
	o7155	w28148
	o4337	w8592
b527	o2213	w39378
	o2637	w34973
	o10249	w17570
	o20826	w25053
	o9435	w17585
	o18726	w36298
	o17861	w8772
b15537	o20020	w39270
	o4851	w9617
	o15624	w24258
	o1931	w40124
	o17117	w30112
	o7337	w20949
	o5921	w18230
	o21695	w12907
	o10353	w17933
	o6038	w6000
	o11071	w2472
	o9312	w22688
 the man"	b3982	o12414
	o15448	w23696
	o2982	w42192
	o8430	w26593
b4583	o22239	w13255
	o99	w17027
	o20016	w37942
b12395	o18301	w2719
	o22582	w38318
	o4957	w7144
	o17106	w25675
b11018	o7525	w34035
	o9101	w12696
	o13077	w29853
	o12341	w193
	o21023	w32297
	o20149	w10228
	o13963	w29938
	o22107	w13542
	o11854	w12664
	o6848	w38206
	o15424	w37851
	o2022	w9845
	o19982	w4602
	o19327	w29710
	o240	w25035
	o21442	w33785
b1246	o19826	w2257
b13675	o21288	w21472
	o12547	w33596
	o17339	w42302
	o12825	w6017
b1407	o6020	w2714
	o3494	w36878
	o7094	w5229
b2441	o9890	w6279
b9785	o18253	w29848
	o14802	w170
	o15613	w13729
	o2965	w34294
	o21914	w21948
	o11386	w3753
	o6614	w38232
	o716	w39475
b3042	o6867	w8119
	o3908	w36207
	o6342	w3450
	o9213	w29083
	o2299	w27112
	o19167	w11664
	o8569	w31983
	o10941	w38447
	o19494	w6092
	o1771	w11135
b10380	o19948	w31792
	o11836	w6138
	o7235	w20671
	o1982	w17192
	o11927	w34085
	o20895	w32225
	o17286	w14726
	o12020	w41350
	o22910	w42239
	o3956	w23531
	o12534	w30700
	o1961	w19996
b22	o20041	w117
b9004	o5129	w27452
	o17780	w22976
	o20805	w12999
b8976	o16551	w27395
	o22230	w6191
	o8934	w31312
b8929	o18650	w27260
	o20662	w6703
	o4632	w23545
b10787	o8944	w33161
b978	o13655	w1504
b5833	o14983	w17723
b13816	o22300	w22707
	o22520	w16490
	o2204	w22
	o15765	w16918
	o22322	w28957
	o16743	w39515
	o14843	w28495
	o12792	w37998
	o16791	w19271
	o21951	w29059
b11333	o12872	w35114
b1134	o5290	w1915
	o7836	w41931
	o12588	w22689
	o16337	w19183
	o12859	w26054
	o21045	w4182
	o7033	w33017
	o17523	w30636
	o22470	w33202
b5391	o374	w16113
	o22663	w10035
	o4558	w11465
b15683	o5215	w39711
	o26	w4437
	o1576	w24271
	o154	w26200
	o8466	w3374
	o4362	w31120
b5213	o6390	w15416
	o6685	w15564
b12881	o1233	w10155
	o4668	w3030
	o4776	w36376
b7480	o2287	w22389
b13435	o15044	w18033
	o19105	w26464
	o15294	w4686
	o2976	w39368
b3413	o7442	w9631
	o19719	w8883
b12249	o16635	w486
	o13954	w28239
b8379	o20572	w25534
	o22498	w1708
b602	o2217	w518
	o10415	w1226
	o20358	w36873
	o8491	w8711
	o6525	w6877
	o17898	w35073
	o6986	w5675
	o12851	w20900
	o18491	w4047
	o15744	w11937
b16630	o15861	w42676
	o9536	w24028
	o7636	w17057
	o6285	w37982
	o277	w38881
b976	o19824	w1486
	o22278	w35500
	o1893	w21283
	o13946	w25327
	o21016	w29864
b12111	o9759	w37490
	o11189	w24341
b13577	o8293	w20000
	o9383	w417
b3133	o15726	w8571
	o16988	w25420
	o5837	w24004
	o20905	w516
	o6189	w32096
	o19077	w17067
	o2980	w41663
	o19922	w25444
	o10288	w28989
	o21775	w38688
	o7419	w2572
b3008	o16390	w8016
	o13053	w23450
	o4260	w4772
	o10944	w40396
	o19123	w31186
	o17699	w26395
	o12495	w25162
	o4187	w29516
	o4723	w21760
b823	o16329	w1180
 inc."	b7182	o19584
b591	o10958	w466
	o8261	w29016
b6746	o9970	w20442
	o19937	w27893
	o15196	w6594
	o13318	w25812
	o11599	w26233
	o7623	w14118
	o17455	w38749
	o2508	w15207
b9557	o2597	w29075
b12196	o3499	w37796
b10078	o11012	w30893
b2153	o3123	w5239
	o17613	w17681
	o4333	w3823
b3725	o8820	w10648
b9388	o1170	w28598
	o1976	w8839
	o16160	w20123
	o2052	w19648
	o14335	w31678
b3818	o18524	w10976
	o3055	w27973
	o2410	w1753
	o1214	w36881
	o5922	w19078
	o5131	w27917
	o17342	w307
b4545	o20524	w13094
	o6662	w6756
	o5698	w18482
	o11302	w11314
	o6854	w2236
b206	o8768	w76
	o18573	w16307
	o7171	w32645
	o16031	w39282
	o4268	w10728
	o7181	w34554
	o12904	w24550
	o3635	w3393
	o15995	w19560
	o269	w42639
	o9456	w23342
	o11338	w40394
	o8562	w30836
	o1506	w3787
	o21463	w36959
	o18012	w26736
	o795	w19633
	o19281	w27241
b11847	o19973	w36720
	o19545	w17007
	o17690	w41406
b3543	o3322	w10050
	o4184	w27874
	o7381	w40139
	o17541	w5338
	o13706	w12523
	o6767	w37776
b12023	o2654	w37235
	o18045	w22154
	o2947	w24454
b5176	o20534	w15246
	o20245	w22347
	o19148	w4403
	o15382	w28229
	o1578	w24733
	o22349	w4092
	o21398	w20153
	o22457	w30437
	o205	w35307
b8833	o16196	w26885
	o7199	w3041
	o13224	w36904
	o3931	w7288
	o20138	w8529
b13798	o22851	w22415
	o12699	w18335
	o612	w18608
	o10425	w7526
b1917	o20097	w4369
	o14872	w38442
	o21534	w39764
	o13901	w12653
	o10853	w3792
b8412	o18630	w25609
	o11375	w29754
	o4128	w28083
	o15902	w16753
	o10251	w18049
b13949	o9785	w24464
	o20639	w37940
	o17891	w32399
	o2551	w20779
	o13282	w7364
b764	o18444	w1050
	o13573	w34279
	o475	w35333
	o82	w14786
	o16950	w19623
b951	o21549	w1558
	o1938	w41911
b1452	o2228	w2811
	o22691	w14159
	o13178	w23338
	o13651	w22507
b6875	o16498	w20664
b11858	o2120	w36730
	o23062	w9168
	o20711	w15788
b1486	o8795	w2976
	o8935	w31342
	o9019	w37569
b13970	o20004	w24880
	o19098	w24642
	o1236	w13891
	o1179	w30669
	o7842	w178
	o1272	w34878
b16242	o1299	w41137
b14925	o18828	w39823
b14205	o19748	w28691
	o1047	w10769
	o17128	w36319
	o2006	w4472
b5250	o1079	w15518
	o9735	w31136
	o433	w26209
b8096	o21923	w24576
	o19350	w10412
	o21392	w19004
	o19329	w30595
	o914	w34985
b14275	o10114	w29546
	o11434	w32187
b12999	o15038	w12060
	o1792	w16605
	o7222	w13625
	o20076	w2326
	o4399	w6826
	o9575	w6700
	o2095	w28938
	o10427	w8203
b12368	o5440	w2357
	o17051	w35014
	o4144	w35158
b3367	o13686	w9456
	o10438	w11303
	o6532	w10303
b1845	o18493	w4158
	o824	w28865
	o5938	w7065
	o14314	w27351
	o7438	w8347
	o9272	w36292
	o119	w20858
	o4044	w25268
b7865	o20565	w23712
b6494	o2539	w19784
	o4614	w23365
	o20012	w34206
	o2328	w36101
	o17251	w33167
	o19264	w11962
	o7565	w41060
	o6085	w17136
b11038	o18277	w34105
	o9471	w28733
	o19681	w35090
	o6264	w25046
	o12142	w19160
	o21367	w12291
b8455	o5388	w25733
	o4647	w29859
	o17366	w10317
	o6204	w33993
	o15971	w6479
	o6099	w19035
b7913	o3409	w23945
	o22082	w39344
	o23011	w28094
	o9247	w32324
	o11855	w13447
b5499	o8839	w16384
	o9411	w8060
	o695	w21295
	o14711	w25023
	o10173	w3389
b11948	o2121	w37022
	o8235	w10379
	o19221	w42232
	o6940	w25559
	o19590	w22896
b11752	o21993	w36358
	o2757	w24060
	o12482	w22674
	o1356	w13863
	o15328	w15787
b3710	o2477	w10623
	o22679	w11963
	o4889	w20778
b7694	o16177	w23096
	o10795	w17473
	o11119	w9640
	o21668	w4224
	o16727	w37928
	o11880	w16935
b3947	o21365	w11399
b11327	o8407	w35105
	o20408	w16343
	o11519	w37586
	o8813	w8578
	o7862	w901
	o1501	w3095
b2993	o6364	w7955
	o1653	w14880
	o16789	w13557
	o19831	w4043
b15820	o7561	w40058
	o808	w24358
	o18305	w4118
	o16817	w40409
	o15740	w10922
	o17046	w34495
	o17593	w7294
	o14677	w20155
	o17950	w8964
	o13073	w29090
	o11491	w41250
	o11888	w19464
b13513	o11033	w19200
	o3455	w31633
	o14063	w42618
	o3253	w1520
	o21674	w5914
	o81	w14667
	o15761	w16382
	o1114	w19233
	o4320	w37463
	o22103	w9957
	o17018	w29826
	o20874	w42839
	o10058	w35184
	o157	w26551
b15761	o22056	w39900
	o20120	w6775
b2267	o16102	w5594
	o4907	w27442
	o3338	w11985
	o2858	w27967
	o12231	w12089
b14711	o1276	w36042
b15476	o2724	w39037
	o16546	w27262
	o16651	w7219
b6569	o19889	w19942
	o4517	w34530
	o12420	w13177
b7231	o9699	w21649
	o4	w717
	o5519	w13573
b8082	o11426	w24551
	o17234	w23792
	o4342	w13418
	o11959	w5873
b3068	o19846	w8197
	o19259	w8729
b7248	o8879	w21745
	o21602	w27182
	o17090	w15744
	o19083	w19755
	o13303	w17876
b9969	o16582	w30555
	o11381	w1280
b15383	o3557	w38727
	o1971	w30258
	o21306	w38891
b7203	o8252	w21477
b10686	o16219	w32830
	o18463	w1777
	o16559	w28555
	o1066	w13763
	o19561	w19627
	o18417	w355
	o13061	w25419
b10087	o21250	w30914
	o14957	w9853
	o14915	w43206
	o21108	w23825
	o751	w2157
	o9754	w35657
	o20945	w12173
	o12478	w21863
	o12423	w13299
b11376	o19683	w35251
	o12634	w42902
	o18961	w25502
	o1733	w1244
	o7832	w41592
	o16072	w602
	o12871	w33566
	o5699	w18511
	o15348	w21002
b13743	o697	w21799
	o22324	w36656
b15579	o20646	w39431
	o22685	w13195
	o17958	w12905
b11583	o3185	w35976
	o13343	w34093
	o3130	w7667
	o22784	w31774
b3381	o21562	w9507
	o4990	w32285
	o12514	w28049
	o19581	w21240
	o20048	w109
	o13202	w32429
b13522	o18786	w19265
	o4938	w35300
	o8176	w37994
	o13293	w13448
b13772	o1256	w22166
	o9127	w16656
	o17745	w11597
	o4286	w19348
	o1593	w26999
	o15938	w30903
	o399	w19760
	o5688	w17152
	o542	w38277
	o20687	w7371
b11156	o7527	w34469
	o20046	w363
	o1948	w42685
	o13855	w3447
	o2425	w3081
	o14837	w23989
	o13121	w6270
b2096	o16100	w5044
	o3829	w26239
	o13274	w3146
	o21490	w15042
	o19456	w14575
	o21006	w27795
	o13042	w22647
	o17178	w42508
b13747	o21289	w21817
b13447	o18784	w18164
	o17785	w23535
b6106	o5094	w18639
	o580	w5607
	o4445	w32860
	o18395	w42735
	o7880	w2992
	o386	w17243
	o1786	w15448
	o10534	w1682
	o10686	w20254
	o20227	w20459
	o7128	w18441
	o20750	w28373
	o20445	w38841
b9150	o15804	w27851
	o15296	w5765
b13074	o16665	w13072
	o13041	w22509
	o482	w37021
	o22620	w3930
	o13054	w23467
	o17832	w34405
	o9791	w26614
	o12811	w17492
	o22724	w20879
	o14311	w26746
b14052	o14033	w26617
	o22388	w13938
b4767	o19871	w13937
	o21983	w34963
	o140	w24939
	o9143	w19041
	o7574	w14975
b2612	o3657	w6808
	o21606	w29514
	o15145	w23384
	o18904	w7303
	o8240	w14555
	o19282	w27592
	o12207	w704
	o19507	w9996
	o17678	w42262
	o23105	w39719
	o7538	w7954
	o13905	w13665
	o10950	w41632
	o14522	w34591
	o9180	w25016
b6489	o3779	w19769
	o14560	w649
b15120	o2169	w42574
	o6565	w29641
	o4390	w2616
b15502	o20019	w39146
b9961	o14512	w30532
	o12525	w29350
	o677	w8145
	o1802	w18680
	o6312	w41313
	o1358	w14304
	o19848	w8393
	o9484	w31672
	o9826	w43175
	o17225	w16767
	o6633	w34966
b371	o6329	w22114
b14207	o17449	w28726
b7676	o10453	w23012
	o19625	w28021
	o16919	w15014
	o8124	w81
	o20104	w4900
	o4749	w30714
	o19535	w14614
	o18586	w18627
	o6424	w22021
	o21457	w35887
	o8190	w39849
	o18200	w21904
	o19735	w23519
	o5512	w9227
	o14371	w37621
	o1823	w25149
	o2106	w33844
	o7598	w2426
	o5169	w9827
	o7449	w11441
	o1226	w5332
b14907	o16287	w39504
	o18557	w14431
b7889	o3807	w23793
	o22615	w2347
	o19286	w28240
	o7801	w33212
	o10262	w21786
	o11356	w39759
b1307	o15281	w2422
	o13843	w34797
	o6310	w41223
	o18361	w30427
	o19470	w2473
b1289	o8789	w2375
b1772	o8469	w3849
	o6956	w38479
	o10763	w7333
	o10819	w27615
	o14814	w12719
	o4404	w7695
	o21720	w26792
	o13653	w834
	o9534	w23839
	o9495	w35450
b16706	o22915	w42900
	o14206	w6638
	o11623	w39689
	o10424	w6736
b15210	o21643	w38050
	o9365	w42389
	o17748	w13476
	o3629	w3003
	o12794	w38142
b10838	o21968	w33472
b5985	o3375	w18265
	o9724	w28421
	o22496	w37843
	o10831	w32489
b11349	o7036	w35177
b13611	o1249	w20742
b9232	o13756	w28072
	o9810	w38426
	o1707	w38143
b11230	o18980	w34769
	o3849	w28247
	o9053	w1737
b15769	o20649	w39931
	o2891	w3388
	o17113	w29363
	o14927	w1956
b11781	o18727	w36482
	o11864	w15143
	o22419	w20445
	o10054	w33869
b12592	o11955	w5345
	o16586	w31160
b10015	o13770	w30705
	o1421	w30144
	o20051	w909
	o5522	w18235
	o11303	w12873
 hear no evil"	b10834	o15814
	o21237	w26679
	o15308	w9134
	o4684	w9301
b2013	o3121	w4711
	o1098	w18141
	o19270	w15251
	o13827	w40421
	o9901	w8011
	o14312	w26780
