index,key_bom,key_wiki,key_omdb,title,year,budget,gross,revenue,release_date,release_month,release_quarter,release_day_of_the_year,release_week_of_the_year,holiday_season,runtime,mpaa_rating,bom_awards,bom_awards_scr,actor_clean,director_clean,writer_clean,distributor_clean,composer_clean,cinematographer_clean,producer_clean,actor_score,director_score,writer_score,distributor_score,composer_score,cinematographer_score,producer_score
2500,b5451,w16272,,hannibal rising ,2007,50000000.0,82200000.0,0.644,2007-02-09 00:00:00,2.0,1.0,40.0,5.0,0.0,,4.0,,0.0,"['Rhys Ifans', 'Gong Li']",[''],[''],['MGM (Weinstein)'],['Ilan Eshkeri'],['Ben Davis'],"['Dino De Laurentiis', 'Martha De Laurentiis', 'Tarak Ben Ammar']",23.30566227719703,0.0,0.0,7.604534029235247,8.387950786968254,3.6208019461226297,16.985409974774385
2501,,w16275,,hans christian andersen ,,4000000.0,6000000.0,0.5,,,,,,,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
2502,b5454,w16279,o1085,hansel & gretel: witch hunters,2013,50000000.0,226349749.0,3.52699498,2013-01-25 00:00:00,1.0,1.0,25.0,3.0,1.0,,4.0,,0.0,"['Jeremy Renner', 'Gemma Arterton', 'Famke Janssen', 'Peter Stormare', 'Thomas Mann']",['Tommy Wirkola'],"['Dante Harper', 'Tommy Wirkola']",['Paramount'],['Atli Orvarsson'],['Michael Bonvillain'],"['Will Ferrell', 'Beau Flynn', 'Chris Henchy', 'Adam McKay', 'Denis L. Stewart']",22.97981385520636,3.52699498,7.05398996,10058.271040349393,1.724522915680272,2.2782960901856337,8.311663728306176
2503,b5453,w16276,,hansel and gretel (2002 film),2002,10000000.0,154642.0,-0.9845358000000001,2002-10-18 00:00:00,10.0,4.0,291.0,41.0,1.0,,2.0,,0.0,"['Tom Arnold', 'Dakota Fanning']",[''],[''],['Innovation Film Group'],"['Rusty Andrews', 'Bob Mothersbaugh']",['Brian Baugh'],"['Steve Austin', 'Jonathan Bogner']",6.364169283671472,0.0,0.0,-0.9619304,-1.9690716000000001,-0.8169381250000001,-1.9210631833333336
2504,b5458,w16285,,happily n'ever after,2007,47000000.0,38000000.0,-0.1914893617021277,2007-01-05 00:00:00,1.0,1.0,5.0,,1.0,,2.0,,0.0,"['Sarah Michelle Gellar', 'Sigourney Weaver', 'George Carlin ']",[''],[''],['Lionsgate'],['James L. Venable'],['David Dulac'],['John H. Williams'],11.007016629278287,0.0,0.0,7.999250695862709,0.9546394693520138,-0.038707643814026804,0.5477848125506586
2505,,w16289,,happiness (1998 film),,3000000.0,2807390.0,-0.06420333333333332,,,,,,,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
2506,b5466,w16311,o20331,happy feet,yes,100000000.0,384335608.0,2.84335608,2006-11-17 00:00:00,11.0,4.0,321.0,46.0,1.0,,2.0,"""Nominated for One Oscar, Including One Win.""",6.0,"['Elijah Wood', 'Robin Williams', 'Brittany Murphy', 'Hugh Jackman', 'Nicole Kidman', 'Hugo Weaving', 'Anthony LaPaglia ']",['George Miller'],"['John Collee', 'George Miller']",['Warner Bros.'],['John Powell'],['David Peers'],"['Dana Goldberg', 'George Miller']",77.01228897075,11.357326314074074,28.43307902030864,10192.334247628845,5.341591911743983,7.478715077037037,19.404778043220727
2507,b5467,w16312,,happy feet two,2011,135000000.0,150400000.0,0.11407407407407408,2011-11-18 00:00:00,11.0,4.0,322.0,46.0,1.0,,2.0,,0.0,"['Elijah Wood', 'Robin Williams', 'Hank Azaria ', 'Brad Pitt', 'Matt Damon', 'Sofia Vergara ', 'Common', 'Hugo Weaving', 'Anthony LaPaglia ']",['George Miller'],['George Miller'],['Warner Bros.'],['John Powell'],"['David Dulac', 'David Peers']",['George Miller'],87.45912082030311,11.357326314074074,14.153547366419753,10192.334247628845,5.341591911743983,7.440007433223011,14.153547366419753
2508,b5468,w16313,o5117,happy gilmore,1996,12000000.0,41205099.0,2.43375825,1996-02-16 00:00:00,2.0,1.0,47.0,6.0,1.0,,3.0,,0.0,"['Adam Sandler', 'Ben Stiller']",['Dennis Dugan'],"['Tim Herlihy', 'Adam Sandler']",['Universal'],['Mark Mothersbaugh'],['Arthur Albert'],"['Brad Grey', 'Robert Simonds']",6.81280851316345,2.1579728830755176,5.4427739106771185,10.61034975822026,5.438068930230004,4.537266469012987,12.989640991236323
2509,,w16339,,hard candy ,,950000.0,8300000.000000001,7.736842105263159,,,,,,,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
2510,,w16342,o17611,hard contract,30-Apr,4070000.0,1750000.0,-0.5700245700245701,1969-05-15 00:00:00,5.0,2.0,135.0,19.0,0.0,,4.0,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
2511,b5488,w16346,,hard eight ,1997,3000000.0,222559.0,-0.9258136666666666,1997-02-28 00:00:00,2.0,1.0,59.0,8.0,0.0,,4.0,,0.0,"['Philip Baker Hall', 'John C. Reilly', 'Gwyneth Paltrow', 'Samuel L. Jackson', 'Philip Seymour Hoffman']",['Paul Thomas Anderson'],['Paul Thomas Anderson'],['Samuel Goldwyn'],['Jon Brion'],['Robert Elswit'],"['Hans Brockmann', 'FrancÌ§ois Duplat', 'Keith Samples']",39.287201073057105,7.004565987087087,7.004565987087087,6.587815639820237,4.469614758895512,7.173096777631101,-2.777441
2512,b5490,w16358,,hard rain ,1998,70000000.0,19870567.0,-0.7161347571428571,1998-01-16 00:00:00,1.0,1.0,16.0,2.0,1.0,,4.0,,0.0,"['Morgan Freeman', 'Christian Slater', 'Randy Quaid', 'Minnie Driver']",[''],[''],['Paramount'],['Christopher Young'],['Peter Menzies Jr.'],"['Ian Bryce', 'Mark Gordon', 'Allison Lyon Segan']",24.043645594634107,0.0,0.0,10058.271040349393,6.513784824787904,0.8520125579006106,42.497658005349955
2513,b5491,w16362,o19072,hard target,1993,19500000.0,74200000.0,2.805128205128205,1993-08-20 00:00:00,8.0,3.0,232.0,33.0,0.0,,4.0,,0.0,['Lance Henriksen'],['John Woo'],[''],['Universal'],"['Graeme Revell', 'Tim Simonec']",['Russell Carpenter'],['Sam Raimi'],10.588704877495275,2.755118354683203,0.0,10.61034975822026,1.2920481773889014,1.8975192001162757,5.0879334761272235
2514,,w16367,,hard times (1975 film),,2700000.0,4000000.0,0.4814814814814815,,,,,,,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
2515,b5495,,,hardball,,32000000.0,44102389.0,0.37819965625,,,,,,,,3.0,,0.0,"['Keanu Reeves', 'Diane Lane', 'Michael B. Jordan']",['Brian Robbins'],['John Gatins'],['Paramount'],['Mark Isham'],['Ellis W. Carter'],"['Kevin McCormick', 'Brian Robbins', 'Erwin Stoff', 'Michael Tollin']",27.033077320488495,1.732738550647759,2.8369098691642467,10058.271040349393,4.615574897288466,9.82531371489898,23.616400966725276
2516,,w16378,,hardball ,,21000000.0,44100000.0,1.1,,,,,,,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
2517,b5503,w16419,o15873,harlem nights,1989,30000000.0,95000000.0,2.1666666666666665,1989-11-17 00:00:00,11.0,4.0,321.0,46.0,1.0,,4.0,Nominated for One Oscar.,1.0,['Eddie Murphy'],['Eddie Murphy'],[''],['Paramount'],['Herbie Hancock'],['Woody Omens'],"['Mark Lipsky', 'Robert D. Wachs']",6.3963101125249135,3.1666666666666665,0.0,10058.271040349393,5.712297055555554,5.080190606837606,8.254190606837605
2518,b5504,w16422,o13754,harley davidson and the marlboro man,1991,23000000.0,7434726.0,-0.6767510434782609,1991-08-23 00:00:00,8.0,3.0,235.0,33.0,0.0,,4.0,,0.0,['Mickey Rourke'],['Simon Wincer'],[''],['MGM'],['Basil Poledouris'],['David Eggby'],['Jere Henshaw'],2.466422031881946,-0.15306767190016105,0.0,7055.647545642367,4.588724132079068,1.8640510583597028,-0.6767510434782609
2519,,w16425,,harlow (paramount film),,2500000.0,3400000.0,0.36,,,,,,,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
2520,b5506,w16427,,harold ,2008,3500000.0,13229.0,-0.9962202857142856,2008-07-11 00:00:00,7.0,3.0,193.0,27.0,1.0,,3.0,,0.0,"['Nikki Blonsky', 'Spencer Breslin', 'Ally Sheedy']",[''],[''],['City Lights Pictures Releasing'],[''],['Christopher LaVasseur'],"['Danny Fisher', 'Cuba Gooding Jr.', 'Morris S. Levy']",0.2941204623809526,0.0,0.0,-0.9599450952380951,0.0,-0.9962202857142856,-2.9886608571428566
2521,,w16428,o16579,harold & kumar escape from guantanamo bay,2008,12000000.0,43500000.0,2.625,2008-04-25 00:00:00,4.0,2.0,116.0,16.0,0.0,,4.0,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
2522,b5508,w16429,o22032,harold & kumar go to white castle,2004,9000000.0,23936908.0,1.6596564444444444,2004-07-30 00:00:00,7.0,3.0,212.0,30.0,0.0,,4.0,,0.0,"['John Cho', 'Kal Penn', 'Neil Patrick Harris', 'Ryan Reynolds']",['Danny Leiner'],"['Jon Hurwitz', 'Hayden Schlossberg']",['New Line'],['David Kitay'],['Bruce Douglas Johnson'],"['David Brewington ', 'Greg Shapiro', 'James D. Stern']",16.380328007430776,1.6596564444444444,4.423179941608186,8.540224353427202,5.020899153302259,0.5447844924924925,29.034750935988033
2523,b5507,,,harold and kumar escape from guantanamo bay,,12000000.0,43493123.0,2.6244269166666667,,,,,,,,4.0,,0.0,"['John Cho', 'Kal Penn', 'Rob Corddry', 'Roger Bart', 'Neil Patrick Harris', 'Ed Helms']","['Jon Hurwitz', 'Hayden Schlossberg']","['Jon Hurwitz', 'Hayden Schlossberg']",['Warner Bros. (New Line)'],[''],['Ellis W. Carter'],['Greg Shapiro'],19.105864841571748,6.324218596666666,4.423179941608186,14.43461163441468,0.0,9.82531371489898,25.856908526790935
2524,b5509,w16434,,harper ,1966,3500000.0,12000000.0,2.4285714285714284,2066-02-23 00:00:00,2.0,1.0,54.0,8.0,0.0,,6.0,,0.0,"['Paul Newman', 'Lauren Bacall', 'Julie Harris', 'Arthur Hill', 'Janet Leigh', 'Pamela Tiffin']",['Jack Smight'],['William Goldman'],['Warner Bros.'],['Johnny Mandel'],['Conrad Hall'],"['Jerry Gershwin', 'Elliott Kastner']",24.96130086760939,8.59514438095238,2.4285714285714284,10192.334247628845,8.555468335761695,4.6948161156364465,3.648316907563025
2525,,w16435,,harper valley pta ,,1000000.0,25000000.0,24.0,,,,,,,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
2526,b5510,w16440,,harriet the spy ,1996,12000000.0,26570048.0,1.2141706666666667,1996-07-12 00:00:00,7.0,3.0,194.0,27.0,0.0,,2.0,,0.0,['Michelle Trachtenberg'],[''],[''],['Paramount'],['Jamshied Sharifi'],['Francis Kenny'],['Marykay Powell'],0.7102585621929824,0.0,0.0,10058.271040349393,0.5454568376068377,3.1379337616759426,1.2141706666666667
2527,b5527,w16446,o1367,harry and the hendersons,1987,16000000.0,49998613.0,2.1249133125,1987-06-05 00:00:00,6.0,2.0,156.0,22.0,0.0,,2.0,"""Nominated for One Oscar, Including One Win.""",6.0,['John Lithgow'],['William Dear'],[''],['Universal'],['Randy Newman'],['Allen Daviau'],['Richard Vane'],6.1388022401001345,8.1249133125,0.0,10.61034975822026,6.4261574536378925,23.62057469426786,4.459140008213005
2528,,w16447,o11453,harry and tonto,1974,980000.0,4600000.0,3.693877551020409,1975-01-15 00:00:00,1.0,1.0,15.0,2.0,0.0,,4.0,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
2529,b5514,,,harry brown,,7300000.0,10329747.0,0.4150338356164384,,,,,,,,4.0,,0.0,"['Michael Caine', 'Emily Mortimer', 'Jack OConnell']",[''],[''],['Samuel Goldwyn'],[''],['Ellis W. Carter'],['Matthew Vaughn'],24.99449294487681,0.0,0.0,6.587815639820237,0.0,9.82531371489898,1.1769753827000655
2530,b5517,,,harry potter and the chamber of secrets,,100000000.0,878979634.0,7.78979634,,,,,,,,2.0,,0.0,"['Warwick Davis', 'Daniel Radcliffe', 'Rupert Grint', 'Emma Watson', 'Robbie Coltrane', 'Kenneth Branagh', 'Alan Rickman']",['Chris Columbus'],['Steve Kloves'],['Warner Bros.'],"['William Ross', 'John Williams']",['Ellis W. Carter'],"['Chris Columbus', 'David Heyman']",44.74330222993944,8.98461198526925,6.3897924908144095,10192.334247628845,16.657476885407668,9.82531371489898,21.29153382568804
2531,,w16450,,harry potter and the chamber of secrets ,,100000000.0,879000000.0,7.79,,,,,,,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
2532,,w16451,,harry potter and the deathly hallows â part 1,,250000000.0,960300000.0,2.8412,,,,,,,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
2533,,w16452,,harry potter and the deathly hallows â part 2,,250000000.0,1342000.0,-0.994632,,,,,,,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
2534,b5520,,,harry potter and the goblet of fire,,150000000.0,896911078.0,4.979407186666666,,,,,,,,3.0,Nominated for One Oscar.,1.0,"['Warwick Davis', 'Clemence Poesy', 'Daniel Radcliffe', 'Emma Watson', 'Rupert Grint', 'Ralph Fiennes', 'Brendan Gleeson', 'Robert Pattinson', 'Gary Oldman', 'Alan Rickman']",['Mike Newell'],['Steve Kloves'],['Warner Bros.'],"['Patrick Doyle', 'John Williams']",['Ellis W. Carter'],['David Heyman'],80.84799056300457,9.10731228819264,6.3897924908144095,10192.334247628845,21.77644156104647,9.82531371489898,14.076250665608102
2535,,w16453,,harry potter and the goblet of fire ,,150000000.0,896900000.0,4.979333333333333,,,,,,,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
2536,b5521,,,harry potter and the half-blood prince,,250000000.0,934416487.0,2.737665948,,,,,,,,2.0,Nominated for One Oscar.,1.0,"['Daniel Radcliffe', 'Rupert Grint', 'Emma Watson', 'Jim Broadbent', 'Helena Bonham Carter', 'Robbie Coltrane', 'Warwick Davis', 'Michael Gambon', 'Alan Rickman', 'Maggie Smith', 'Timothy Spall', 'David Thewlis', 'Julie Walters']",['David Yates'],['Steve Kloves'],['Warner Bros.'],[''],['Ellis W. Carter'],['David Heyman'],125.96482692679128,7.1269772520000005,6.3897924908144095,10192.334247628845,0.0,9.82531371489898,14.076250665608102
2537,,w16454,,harry potter and the half-blood prince ,,250000000.0,934400000.0,2.7376,,,,,,,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
2538,b5522,,,harry potter and the order of the phoenix,,150000000.0,939885929.0,5.2659061933333335,,,,,,,,3.0,,0.0,"['Daniel Radcliffe', 'Rupert Grint', 'Emma Watson', 'Helena Bonham Carter', 'Robbie Coltrane', 'Warwick Davis', 'Ralph Fiennes', 'Michael Gambon', 'Brendan Gleeson', 'Richard Griffiths', 'Jason Isaacs', 'Gary Oldman', 'Alan Rickman', 'Fiona Shaw', 'Maggie Smith', 'Imelda Staunton', 'David Thewlis', 'Emma Thompson', 'Julie Walters', 'Robert Pattinson']",['David Yates'],['Michael Goldenberg'],['Warner Bros.'],[''],['Slawomir Idziak'],['David Heyman'],166.15094976751953,7.1269772520000005,3.128997764074074,10192.334247628845,0.0,8.374471712296234,14.076250665608102
2539,,w16455,,harry potter and the order of the phoenix ,,150000000.0,939900000.0,5.266,,,,,,,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
2540,,w16456,,harry potter and the philosopher's stone ,,125000000.0,974800000.0,6.7984,,,,,,,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
2541,b5523,,,harry potter and the prisoner of azkaban,,130000000.0,796688549.0,5.128373453846153,,,,,,,,2.0,Nominated for Two Oscars.,2.0,"['Warwick Davis', 'Daniel Radcliffe', 'Emma Watson', 'Rupert Grint', 'Alan Rickman', 'Gary Oldman', 'Emma Thompson']",['Alfonso Cuaron'],['Steve Kloves'],['Warner Bros.'],['John Williams'],['Ellis W. Carter'],"['Chris Columbus', 'David Heyman']",47.48498184375566,15.417764295487498,6.3897924908144095,10192.334247628845,15.513175485657374,9.82531371489898,21.29153382568804
2542,,w16457,,harry potter and the prisoner of azkaban ,,130000000.0,796700000.0,5.128461538461538,,,,,,,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
2543,b5524,,,harry potter and the sorcerer's stone,,125000000.0,974755371.0,6.798042968,,,,,,,,2.0,Nominated for Three Oscars.,3.0,"['Daniel Radcliffe', 'Emma Watson', 'Rupert Grint', 'Robbie Coltrane', 'Alan Rickman']",['Chris Columbus'],['Steve Kloves'],['Warner Bros.'],['John Williams'],['Ellis W. Carter'],"['Chris Columbus', 'David Heyman']",31.434091440307043,8.98461198526925,6.3897924908144095,10192.334247628845,15.513175485657374,9.82531371489898,21.29153382568804
2544,b5528,w16462,o18278,harsh times,2005,2000000.0,5967038.0,1.9835189999999998,2006-11-10 00:00:00,11.0,4.0,314.0,45.0,1.0,,4.0,,0.0,"['Christian Bale', 'Freddy Rodriguez', 'Eva Longoria']",['David Ayer'],['David Ayer'],['MGM'],['Graeme Revell'],['Steve Mason'],"['David Ayer', 'Christian Bale']",9.129535991138399,9.102580401462184,9.053005143453912,7055.647545642367,0.9933224727177754,1.9835189999999998,5.308080973389355
2545,b5529,w16463,o16257,hart's war,2002,70000000.0,32287044.0,-0.5387565142857142,2002-02-15 00:00:00,2.0,1.0,46.0,6.0,1.0,,4.0,,0.0,"['Bruce Willis', 'Colin Farrell', 'Terrence Howard', 'Sam Worthington']",['Gregory Hoblit'],['Billy Ray'],['MGM'],['Rachel Portman'],['Alar Kivilo'],"['Wolfgang Glattes', 'Gregory Hoblit', 'David Ladd', 'Arnold Rifkin']",37.302226442761835,1.8956947398617512,7.414382433071896,7055.647545642367,8.7788188436923,6.89825068886342,28.808218946695423
2546,,w16464,,harum scarum ,,2400000.0,3100000.0,0.2916666666666667,,,,,,,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
2547,b5531,w16466,o20021,harvard man,2001,5500000.0,56653.0,-0.9896994545454544,2002-05-17 00:00:00,5.0,2.0,137.0,19.0,0.0,,4.0,,0.0,['Sarah Michelle Gellar'],['James Toback'],[''],['Cowboy'],['Ryan Shore'],['David Ferrara'],"['Daniel Bigel', 'Michael Mailer', 'Edward R. Pressman', 'Donald Kushner', 'Peter Locke']",3.9138805858951007,-0.9896994545454544,0.0,-0.9938738939393938,0.03325681818181817,-0.9896994545454544,3.765118523111579
2548,,w16494,,hate crime (2005 film),,500000.0,40758.0,-0.918484,,,,,,,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
2549,b5549,w16512,o8391,haunted honeymoon,yes,13000000.0,8033397.0,-0.3820463846153846,1986-07-25 00:00:00,7.0,3.0,206.0,29.0,0.0,,2.0,,0.0,"['Gilda Radner', 'Gene Wilder', 'Dom DeLuise', 'Jonathan Pryce']",['Gene Wilder'],"['Gene Wilder', 'Terence Marsh']",['Orion Pictures'],['John Morris'],['Fred Schuler '],['Susan Ruskin'],22.365490212289004,-0.3820463846153846,-0.7640927692307692,13.29479603539574,12.431905471911016,-0.3820463846153846,-0.3820463846153846
2550,b5553,w16543,,hav plenty,1998,65000.0,2284034.0,34.13898461538461,1998-06-19 00:00:00,6.0,2.0,170.0,24.0,0.0,,4.0,,0.0,['Nia Long'],[''],[''],['Miramax'],"['Lisa Coleman', 'Wendy Melvoin']",['Kerwin DeVonish'],"['Bridget D. Davis', 'Christopher Scott Cherot', 'Dana Offenbach', 'Kenneth Babyface Edmonds', 'Robyn M. Greene', 'S.J. Cherot', 'Tracey Edmonds']",6.558585778069613,0.0,0.0,16.83915618617964,32.73731170726495,34.13898461538461,207.15539981135527
2551,b5555,w16544,,havana ,1990,40000000.0,9243140.0,-0.7689215,1990-12-14 00:00:00,12.0,4.0,348.0,49.0,0.0,,4.0,Nominated for One Oscar.,1.0,['Robert Redford'],['Sydney Pollack'],[''],['Universal'],['Dave Grusin'],['Owen Roizman'],['Sydney Pollack'],11.013087310854981,15.6993949849357,0.0,10.61034975822026,11.986011525086127,10.862682333440743,12.712714790485942
2552,,w16558,o9161,having wonderful time,1-Jul,966000.0,1008000.0,0.043478260869565216,2038-07-01 00:00:00,7.0,3.0,182.0,26.0,0.0,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
2553,b5557,,,havoc,,9000000.0,371000.0,-0.9587777777777776,,,,,,,,4.0,,0.0,"['Anne Hathaway', 'Mike Vogel']",[''],['Stephen Gaghan'],['MDP Worldwide'],['Cliff Martinez'],['Ellis W. Carter'],[''],20.76369006075861,0.0,6.769929962456906,-0.9587777777777776,2.7340668179757435,9.82531371489898,0.0
2554,,w16559,,havoc (2005 film),,9000000.0,371000.0,-0.9587777777777776,,,,,,,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
2555,,w16560,,hawaii (1966 film),,15000000.0,34500000.0,1.3,,,,,,,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
2556,b5560,,,haywire,,23000000.0,33372606.0,0.4509828695652174,,,,,,,,4.0,,0.0,"['Gina Carano', 'Channing Tatum', 'Ewan McGregor', 'Michael Douglas', 'Antonio Banderas', 'Bill Paxton', 'Michael Fassbender', 'Michael Angarano', 'Mathieu Kassovitz']",['Steven Soderbergh'],['Lem Dobbs'],['Relativity'],['David Holmes'],['Ellis W. Carter'],"['Gregory Jacobs', 'Ryan Kavanaugh', 'Tucker Tooley']",66.20448697699493,7.286650068984013,0.14724736044330777,3.0109463753778187,3.101718305251363,9.82531371489898,22.975390391503577
2557,,w16584,,haywire ,,23000000.0,33400000.0,0.4521739130434783,,,,,,,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
2558,b5561,w16592,o13547,he got game,1998,25000000.0,22400000.0,-0.10400000000000001,1998-05-01 00:00:00,5.0,2.0,121.0,17.0,0.0,,4.0,,0.0,"['Denzel Washington', 'Milla Jovovich', 'Rosario Dawson']",['Spike Lee'],[''],['Buena Vista'],[''],['Ellen Kuras'],['Jon Kilik'],12.2061880110113,5.223142731028201,0.0,7.158891728638755,0.0,7.401801117703714,7.887328990618625
2559,,w16595,o17867,he knew women,1930,103000.0,193000.0,0.8737864077669902,2030-04-22 00:00:00,4.0,2.0,112.0,16.0,0.0,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
2560,b5562,w16596,o3066,he knows you're alone,1980,250000.0,4875436.0,18.501744,1980-08-29 00:00:00,8.0,3.0,242.0,34.0,1.0,,4.0,,0.0,"['Don Scardino', 'Caitlin OHeaney', 'Elizabeth Kemp', 'Tom Rolfing']",['Armand Mastroianni'],[''],['MGM'],"['Alexander Peskanov', 'Mark Peskanov']",[''],['George Manasse'],74.006976,18.501744,0.0,7055.647545642367,37.003488,0.0,18.501744
2561,,w16612,o15578,he who gets slapped,1924,172000.0,881000.0,4.122093023255814,2024-12-22 00:00:00,12.0,4.0,357.0,51.0,0.0,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
2562,b5567,w16620,,he's just not that into you ,2009,40000000.0,181100000.0,3.5275,2009-02-06 00:00:00,2.0,1.0,37.0,5.0,0.0,,3.0,,0.0,"['Ginnifer Goodwin', 'Drew Barrymore', 'Jennifer Connelly', 'Jennifer Aniston', 'Justin Long', 'Bradley Cooper', 'Scarlett Johansson', 'Ben Affleck', 'Kris Kristofferson']",['Ken Kwapis'],"['Abby Kohn', 'Marc Silverstein']",['Warner Bros. (New Line)'],['Cliff Eidelman'],['John Bailey'],"['Nancy Juvonen', 'Michael Disco', 'Gwenn Stroman']",80.25764484403629,0.3624276613541666,7.3052235935897425,14.43461163441468,2.338472504731021,11.371932707010352,10.0100546
2563,,w16623,,head ,,750000.0,16111.0,-0.9785186666666666,,,,,,,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
2564,b5576,w16626,,head of state ,2003,35200000.0,38620484.0,0.09717284090909092,2003-03-28 00:00:00,3.0,1.0,87.0,12.0,0.0,,3.0,,0.0,"['Chris Rock', 'Bernie Mac', 'Tracy Morgan']",['Chris Rock'],[''],['DreamWorks'],['Marcus Miller'],['Donald E. Thorin'],"['Michael Rotenberg', 'Chris Rock', 'Ali LeRoi']",10.551959140731913,0.4906104924242425,0.0,10.622731436197943,1.467325869775132,12.480267453401387,1.024706729707792
2565,b5574,w16628,,head over heels (2001 film),2001,14000000.0,13127022.0,-0.06235557142857143,2001-02-02 00:00:00,2.0,1.0,33.0,4.0,0.0,,3.0,,0.0,"['Monica Potter', 'Timothy Olyphant']",['Mark S. Waters'],[''],['Universal'],['Randy Edelman'],['Mark Plummer'],['Robert Simonds'],5.424887981071282,1.7971791081522939,0.0,10.61034975822026,5.085436939189165,-0.1244870396825396,1.7450267118003333
